dom_len,is_ip,tld_len,subdom_cnt,digit_cnt,qm_cnt,amp_cnt,dot_cnt,dash_cnt,under_cnt,letter_ratio,digit_ratio,spec_ratio,is_https,slash_cnt,path_len,query_len,label
12,0,5,1,0,0,0,3,0,0,0.757575758,0.0,0.242424242,1,4,9,0,0
16,0,3,1,0,0,0,2,0,0,0.785714286,0.0,0.214285714,0,3,1,0,0
14,0,3,1,0,0,0,2,0,0,0.8,0.0,0.2,0,2,0,0,0
7,0,2,1,0,0,0,2,0,0,0.822222222,0.0,0.177777778,1,5,26,0,0
11,0,6,1,0,0,0,3,0,0,0.695652174,0.0,0.304347826,0,3,1,0,0
13,0,2,1,0,0,0,2,0,0,0.769230769,0.0,0.230769231,1,3,1,0,0
11,0,2,0,0,0,0,1,0,0,0.75,0.0,0.25,1,3,1,0,0
16,0,3,1,0,0,0,2,0,0,0.785714286,0.0,0.214285714,0,3,1,0,0
21,0,3,1,0,0,0,2,1,0,0.794117647,0.0,0.205882353,1,3,1,0,0
8,0,2,1,0,0,0,2,0,0,0.7,0.0,0.3,0,3,1,0,0
26,0,3,1,0,0,0,2,0,0,0.842105263,0.0,0.157894737,0,3,1,0,0
10,0,2,1,0,0,0,2,0,0,0.72,0.0,0.28,0,4,4,0,0
19,0,2,1,2,1,1,2,1,1,0.72,0.04,0.24,0,3,1,18,0
11,0,6,1,0,0,0,3,0,0,0.695652174,0.0,0.304347826,0,3,1,0,0
11,0,6,1,0,0,0,3,0,0,0.695652174,0.0,0.304347826,0,3,1,0,0
21,0,3,1,4,1,0,2,0,1,0.734693878,0.081632653,0.183673469,0,3,1,15,0
9,0,3,1,0,0,0,2,0,0,0.75,0.0,0.25,0,2,0,0,0
13,0,2,0,0,0,0,1,0,0,0.772727273,0.0,0.227272727,1,3,1,0,0
10,0,2,0,0,0,0,1,0,0,0.722222222,0.0,0.277777778,0,3,1,0,0
9,0,3,1,0,0,0,2,0,0,0.777777778,0.0,0.222222222,1,3,6,0,0
15,0,2,1,0,0,0,2,1,0,0.740740741,0.0,0.259259259,0,3,1,0,0
7,0,2,1,0,0,0,2,0,0,0.681818182,0.0,0.318181818,0,4,4,0,0
14,0,2,0,0,0,0,1,0,0,0.772727273,0.0,0.227272727,0,3,1,0,0
6,0,2,1,0,0,0,2,0,0,0.684210526,0.0,0.315789474,1,3,1,0,0
8,0,2,1,0,0,0,2,0,0,0.7,0.0,0.3,0,3,1,0,0
20,0,3,1,0,0,0,2,1,0,0.78125,0.0,0.21875,0,3,1,0,0
16,0,3,0,0,0,0,1,0,0,0.826086957,0.0,0.173913043,0,2,0,0,0
10,0,3,1,0,0,0,2,0,0,0.727272727,0.0,0.272727273,0,3,1,0,0
15,0,2,1,0,0,0,2,0,0,0.785714286,0.0,0.214285714,1,3,1,0,0
7,0,2,1,0,0,0,2,0,0,0.741935484,0.0,0.258064516,1,5,12,0,0
16,0,2,0,0,0,0,1,0,0,0.791666667,0.0,0.208333333,0,3,1,0,0
8,0,3,0,0,0,0,1,0,0,0.6875,0.0,0.3125,0,3,1,0,0
12,0,2,1,0,0,0,2,0,0,0.75,0.0,0.25,1,4,4,0,0
19,0,5,1,0,0,0,3,0,0,0.774193548,0.0,0.225806452,0,3,1,0,0
11,0,2,1,0,0,0,2,0,0,0.75,0.0,0.25,1,3,1,0,0
25,0,2,1,0,0,0,2,1,0,0.8,0.0,0.2,0,4,4,0,0
22,0,2,1,0,0,0,2,0,0,0.837837838,0.0,0.162162162,1,3,3,0,0
8,0,2,1,0,0,0,2,0,0,0.7,0.0,0.3,0,3,1,0,0
13,0,3,1,0,0,0,2,0,0,0.76,0.0,0.24,0,3,1,0,0
7,0,2,1,0,0,0,2,0,0,0.684210526,0.0,0.315789474,0,3,1,0,0
9,0,2,1,0,0,0,2,0,0,0.739130435,0.0,0.260869565,1,3,2,0,0
9,0,3,1,0,0,0,2,0,0,0.714285714,0.0,0.285714286,0,3,1,0,0
10,0,3,0,0,0,0,1,0,0,0.722222222,0.0,0.277777778,0,3,1,0,0
6,0,2,1,0,0,0,2,0,0,0.684210526,0.0,0.315789474,1,3,1,0,0
9,0,3,1,0,0,0,2,0,0,0.708333333,0.0,0.291666667,0,4,4,0,0
12,0,2,1,0,0,0,2,0,0,0.75,0.0,0.25,0,3,1,0,0
9,0,5,2,0,0,0,4,0,0,0.733333333,0.0,0.266666667,0,3,1,0,0
16,0,3,1,0,0,0,2,0,0,0.774193548,0.0,0.225806452,0,4,4,0,0
17,0,6,1,0,0,0,3,0,0,0.766666667,0.0,0.233333333,1,3,1,0,0
11,0,6,1,0,0,0,4,0,0,0.75,0.0,0.25,0,4,14,0,0
10,0,3,1,0,0,0,2,0,0,0.72,0.0,0.28,0,4,4,0,0
21,0,3,1,0,0,0,2,0,0,0.823529412,0.0,0.176470588,1,3,1,0,0
13,0,3,1,0,0,0,2,0,0,0.783783784,0.0,0.216216216,0,5,13,0,0
16,0,3,0,0,0,0,1,0,0,0.791666667,0.0,0.208333333,0,3,1,0,0
17,0,6,1,0,0,0,3,0,0,0.757575758,0.0,0.242424242,0,4,5,0,0
22,0,3,0,0,0,0,1,0,0,0.833333333,0.0,0.166666667,0,3,1,0,0
11,0,3,1,0,0,0,2,0,0,0.739130435,0.0,0.260869565,0,3,1,0,0
7,0,2,1,0,0,0,2,0,0,0.681818182,0.0,0.318181818,0,4,4,0,0
18,0,3,0,0,0,0,1,0,0,0.807692308,0.0,0.192307692,0,3,1,0,0
8,0,3,1,0,0,0,2,0,0,0.714285714,0.0,0.285714286,1,3,1,0,0
22,0,3,0,0,0,0,1,0,0,0.833333333,0.0,0.166666667,0,3,1,0,0
10,0,3,0,0,0,0,1,0,0,0.722222222,0.0,0.277777778,0,3,1,0,0
25,0,3,1,0,0,0,2,0,0,0.837837838,0.0,0.162162162,0,3,1,0,0
10,0,3,1,0,0,0,2,0,0,0.761904762,0.0,0.238095238,0,2,0,0,0
11,0,5,1,0,0,0,3,0,0,0.741935484,0.0,0.258064516,0,4,9,0,0
11,0,5,1,0,0,0,3,0,0,0.708333333,0.0,0.291666667,1,3,1,0,0
18,0,3,1,0,0,0,2,0,0,0.8,0.0,0.2,0,3,1,0,0
20,0,2,1,0,0,0,3,0,1,0.836065574,0.0,0.163934426,0,5,30,0,0
9,0,3,1,0,0,0,2,0,0,0.714285714,0.0,0.285714286,0,3,1,0,0
8,0,3,1,0,0,0,3,0,0,0.78125,0.0,0.21875,0,3,13,0,0
21,0,3,1,0,0,0,2,0,0,0.805555556,0.0,0.194444444,0,4,4,0,0
11,0,5,1,0,0,0,3,0,0,0.703703704,0.0,0.296296296,0,4,5,0,0
11,0,6,1,0,0,0,4,0,1,0.75,0.0,0.25,0,4,18,0,0
18,0,3,1,4,1,1,2,0,1,0.7,0.08,0.22,0,3,1,19,0
9,0,5,1,0,0,0,3,0,0,0.666666667,0.0,0.333333333,0,3,1,0,0
11,0,5,1,0,0,0,3,0,0,0.695652174,0.0,0.304347826,0,3,1,0,0
13,0,6,1,0,0,0,3,0,0,0.714285714,0.0,0.285714286,0,4,4,0,0
11,0,6,1,0,0,0,3,0,0,0.695652174,0.0,0.304347826,0,3,1,0,0
15,0,2,0,0,0,0,1,0,0,0.818181818,0.0,0.181818182,0,2,0,0,0
9,0,3,1,0,0,0,2,0,0,0.714285714,0.0,0.285714286,0,3,1,0,0
11,0,3,0,0,0,0,1,0,0,0.736842105,0.0,0.263157895,0,3,1,0,0
12,0,3,0,0,0,0,1,0,0,0.75,0.0,0.25,0,3,1,0,0
11,0,6,1,0,0,0,3,0,0,0.695652174,0.0,0.304347826,0,3,1,0,0
11,0,6,1,0,0,0,3,0,0,0.695652174,0.0,0.304347826,0,3,1,0,0
9,0,3,1,4,0,0,2,0,2,0.648648649,0.108108108,0.243243243,0,4,17,0,0
9,0,3,1,0,0,0,2,0,0,0.727272727,0.0,0.272727273,1,3,1,0,0
19,0,3,1,0,0,0,2,0,0,0.806451613,0.0,0.193548387,0,3,1,0,0
11,0,5,1,0,0,0,3,0,0,0.703703704,0.0,0.296296296,0,4,5,0,0
8,0,3,1,0,0,0,2,0,0,0.714285714,0.0,0.285714286,1,3,1,0,0
12,0,3,1,0,0,0,2,0,0,0.76,0.0,0.24,1,3,1,0,0
19,0,3,0,0,0,0,1,0,0,0.821428571,0.0,0.178571429,1,3,1,0,0
14,0,3,0,0,0,0,1,0,0,0.772727273,0.0,0.227272727,0,3,1,0,0
10,0,3,1,0,0,0,2,0,0,0.727272727,0.0,0.272727273,0,3,1,0,0
12,0,3,0,0,0,0,1,0,0,0.761904762,0.0,0.238095238,1,3,1,0,0
8,0,3,1,0,0,0,2,0,0,0.7,0.0,0.3,0,3,1,0,0
17,0,3,1,0,0,0,2,0,0,0.793103448,0.0,0.206896552,0,3,1,0,0
8,0,3,1,0,0,0,2,0,0,0.7,0.0,0.3,0,3,1,0,0
7,0,2,1,0,0,0,2,0,0,0.684210526,0.0,0.315789474,1,3,1,0,0
9,0,3,1,0,0,0,2,0,0,0.714285714,0.0,0.285714286,0,3,1,0,0
7,0,2,1,0,0,0,2,0,0,0.684210526,0.0,0.315789474,0,3,1,0,0
9,0,3,0,0,0,0,1,0,0,0.705882353,0.0,0.294117647,0,3,1,0,0
11,0,2,1,0,0,0,2,1,0,0.708333333,0.0,0.291666667,1,3,1,0,0
6,0,2,1,2,0,0,2,0,0,0.6,0.1,0.3,1,3,1,0,0
12,0,6,0,0,0,0,2,0,0,0.7,0.0,0.3,0,3,1,0,0
11,0,6,0,0,0,0,2,0,0,0.684210526,0.0,0.315789474,0,3,1,0,0
10,0,6,1,0,0,0,3,0,0,0.681818182,0.0,0.318181818,0,3,1,0,0
17,0,3,1,0,0,0,2,0,0,0.793103448,0.0,0.206896552,0,3,1,0,0
8,0,2,0,0,0,0,1,0,0,0.705882353,0.0,0.294117647,1,3,1,0,0
18,0,2,1,0,0,0,2,0,0,0.8,0.0,0.2,0,3,1,0,0
14,0,3,1,0,0,0,2,0,0,0.777777778,0.0,0.222222222,1,3,1,0,0
8,0,2,1,0,0,0,2,0,0,0.714285714,0.0,0.285714286,1,3,1,0,0
12,0,2,0,0,0,0,1,1,0,0.7,0.0,0.3,0,3,1,0,0
32,0,3,1,0,0,0,2,0,0,0.866666667,0.0,0.133333333,1,3,1,0,0
8,0,3,0,0,0,0,1,0,0,0.6875,0.0,0.3125,0,3,1,0,0
10,0,3,0,0,0,0,1,0,0,0.736842105,0.0,0.263157895,1,3,1,0,0
9,0,3,1,0,0,0,2,0,0,0.714285714,0.0,0.285714286,0,3,1,0,0
7,0,3,0,0,0,0,1,0,0,0.666666667,0.0,0.333333333,0,3,1,0,0
15,0,3,1,0,0,0,2,0,0,0.785714286,0.0,0.214285714,1,3,1,0,0
22,0,2,1,0,0,0,2,0,0,0.810810811,0.0,0.189189189,0,4,4,0,0
22,0,3,1,0,0,0,2,0,0,0.823529412,0.0,0.176470588,0,3,1,0,0
17,0,3,0,0,0,0,1,0,0,0.8,0.0,0.2,0,3,1,0,0
10,0,3,1,0,0,0,2,0,0,0.727272727,0.0,0.272727273,0,3,1,0,0
15,0,3,1,0,0,0,2,0,0,0.785714286,0.0,0.214285714,1,3,1,0,0
11,0,6,1,0,0,0,4,0,0,0.780487805,0.0,0.219512195,0,4,19,0,0
8,0,3,1,0,0,0,2,0,0,0.7,0.0,0.3,0,3,1,0,0
17,0,3,1,0,0,0,2,0,0,0.793103448,0.0,0.206896552,0,3,1,0,0
14,0,2,0,0,0,0,1,0,0,0.772727273,0.0,0.227272727,0,3,1,0,0
12,0,3,0,0,0,0,1,0,0,0.75,0.0,0.25,0,3,1,0,0
19,0,3,1,0,0,0,2,0,0,0.806451613,0.0,0.193548387,0,3,1,0,0
11,0,3,1,0,0,0,2,0,0,0.75,0.0,0.25,1,3,1,0,0
18,0,3,1,0,0,0,2,0,0,0.8,0.0,0.2,0,3,1,0,0
14,0,3,1,0,0,0,2,0,0,0.8,0.0,0.2,0,2,0,0,0
12,0,2,1,0,0,0,2,0,0,0.76,0.0,0.24,1,3,1,0,0
11,0,3,1,0,0,0,2,0,0,0.739130435,0.0,0.260869565,0,3,1,0,0
8,0,2,0,0,0,0,1,0,0,0.6875,0.0,0.3125,0,3,1,0,0
21,0,5,1,0,0,0,3,0,0,0.787878788,0.0,0.212121212,0,3,1,0,0
30,0,3,1,0,0,0,2,0,0,0.85106383,0.0,0.14893617,1,4,5,0,0
17,0,3,1,0,0,0,2,0,0,0.793103448,0.0,0.206896552,0,3,1,0,0
9,0,2,0,0,0,0,1,0,0,0.722222222,0.0,0.277777778,1,3,1,0,0
10,0,3,1,0,0,0,2,0,0,0.739130435,0.0,0.260869565,1,3,1,0,0
14,0,6,1,0,0,0,3,0,0,0.76,0.0,0.24,0,2,0,0,0
6,0,3,2,0,0,0,3,0,0,0.695652174,0.0,0.304347826,1,3,1,0,0
10,0,3,1,0,0,0,2,0,0,0.739130435,0.0,0.260869565,1,3,1,0,0
9,0,3,1,0,0,0,2,0,0,0.727272727,0.0,0.272727273,1,3,1,0,0
10,0,6,1,0,0,0,3,0,0,0.681818182,0.0,0.318181818,0,3,1,0,0
11,0,6,0,0,0,0,2,0,0,0.684210526,0.0,0.315789474,0,3,1,0,0
17,0,2,1,0,0,0,2,0,0,0.8,0.0,0.2,1,3,1,0,0
9,0,3,1,0,0,0,2,0,0,0.714285714,0.0,0.285714286,0,3,1,0,0
9,0,3,1,0,0,0,2,0,0,0.714285714,0.0,0.285714286,0,3,1,0,0
21,0,2,1,4,0,0,2,2,0,0.636363636,0.121212121,0.242424242,0,3,1,0,0
6,0,2,1,0,0,0,2,0,0,0.666666667,0.0,0.333333333,0,3,1,0,0
8,0,2,1,0,0,0,2,0,0,0.714285714,0.0,0.285714286,1,3,1,0,0
10,0,3,0,0,0,0,1,0,0,0.736842105,0.0,0.263157895,1,3,1,0,0
11,0,5,1,0,0,0,3,0,0,0.695652174,0.0,0.304347826,0,3,1,0,0
10,0,3,1,0,0,0,2,0,0,0.739130435,0.0,0.260869565,1,3,1,0,0
11,0,6,1,0,0,0,3,0,0,0.695652174,0.0,0.304347826,0,3,1,0,0
10,0,5,1,0,0,0,3,0,0,0.714285714,0.0,0.285714286,0,2,0,0,0
14,0,3,1,0,0,0,2,0,0,0.777777778,0.0,0.222222222,1,3,1,0,0
14,0,6,1,4,0,0,3,0,0,0.647058824,0.117647059,0.235294118,0,4,9,0,0
8,0,3,1,0,0,0,2,0,0,0.7,0.0,0.3,0,3,1,0,0
19,0,3,1,0,0,0,2,1,0,0.78125,0.0,0.21875,1,3,1,0,0
7,0,2,1,0,0,0,2,0,0,0.684210526,0.0,0.315789474,0,3,1,0,0
7,0,2,1,0,0,0,2,0,0,0.684210526,0.0,0.315789474,0,3,1,0,0
13,0,5,1,0,0,0,3,0,0,0.72,0.0,0.28,0,3,1,0,0
13,0,3,1,0,0,0,2,0,0,0.76,0.0,0.24,0,3,1,0,0
13,0,2,1,0,0,0,2,0,0,0.76,0.0,0.24,0,3,1,0,0
8,0,3,1,0,0,0,2,0,0,0.7,0.0,0.3,0,3,1,0,0
19,0,3,0,0,0,0,1,0,0,0.814814815,0.0,0.185185185,0,3,1,0,0
13,0,2,1,0,0,0,2,1,0,0.72,0.0,0.28,0,3,1,0,0
16,0,2,1,0,0,0,2,2,0,0.714285714,0.0,0.285714286,0,3,1,0,0
9,0,2,0,0,0,0,1,0,0,0.75,0.0,0.25,0,2,0,0,0
14,0,2,1,0,0,0,2,1,0,0.730769231,0.0,0.269230769,0,3,1,0,0
11,0,6,0,0,0,0,2,0,0,0.684210526,0.0,0.315789474,0,3,1,0,0
18,0,3,1,0,0,0,2,0,0,0.806451613,0.0,0.193548387,1,3,1,0,0
11,0,2,1,0,0,0,2,1,0,0.695652174,0.0,0.304347826,0,3,1,0,0
7,0,2,1,3,0,0,2,0,0,0.636363636,0.136363636,0.227272727,1,2,0,0,0
17,0,3,1,0,0,0,2,0,0,0.821428571,0.0,0.178571429,0,2,0,0,0
9,0,2,1,0,0,0,2,1,0,0.666666667,0.0,0.333333333,0,3,1,0,0
25,0,3,0,0,0,0,1,0,0,0.848484848,0.0,0.151515152,0,3,1,0,0
13,0,2,1,0,0,0,2,1,0,0.72,0.0,0.28,0,3,1,0,0
12,0,2,1,0,0,0,2,1,0,0.708333333,0.0,0.291666667,0,3,1,0,0
7,0,2,1,0,0,0,2,0,0,0.684210526,0.0,0.315789474,0,3,1,0,0
14,0,2,1,0,0,0,2,1,0,0.730769231,0.0,0.269230769,0,3,1,0,0
18,0,3,1,0,0,0,2,0,0,0.8,0.0,0.2,0,3,1,0,0
22,0,2,1,0,0,0,2,2,0,0.764705882,0.0,0.235294118,0,3,1,0,0
30,0,3,1,0,0,0,2,0,0,0.87804878,0.0,0.12195122,0,2,0,0,0
8,0,3,1,0,0,0,2,0,0,0.7,0.0,0.3,0,3,1,0,0
28,0,3,1,0,0,0,2,0,0,0.85,0.0,0.15,0,3,1,0,0
16,0,3,1,0,0,0,2,0,0,0.814814815,0.0,0.185185185,0,2,0,0,0
7,0,2,1,0,0,0,2,0,0,0.684210526,0.0,0.315789474,0,3,1,0,0
9,0,3,1,0,0,0,3,3,0,0.830985915,0.0,0.169014085,1,5,50,0,0
9,0,3,0,0,0,0,1,1,0,0.647058824,0.0,0.352941176,0,3,1,0,0
20,0,3,1,0,0,0,2,0,0,0.8125,0.0,0.1875,0,3,1,0,0
12,0,5,1,5,1,0,3,0,0,0.666666667,0.119047619,0.214285714,1,3,1,16,0
15,0,2,0,0,0,0,1,1,0,0.739130435,0.0,0.260869565,0,3,1,0,0
28,0,3,0,0,0,0,1,0,0,0.864864865,0.0,0.135135135,1,3,1,0,0
29,0,3,1,0,0,0,2,5,0,0.867346939,0.0,0.132653061,1,5,57,0,0
27,0,2,0,0,0,0,1,2,0,0.8,0.0,0.2,0,3,1,0,0
10,0,3,1,0,0,0,2,0,0,0.727272727,0.0,0.272727273,0,3,1,0,0
16,0,5,1,0,0,0,4,0,0,0.775,0.0,0.225,0,4,13,0,0
12,0,2,1,0,0,0,2,3,0,0.795454545,0.0,0.204545455,0,3,1,0,0
10,0,3,1,0,0,0,3,0,0,0.774193548,0.0,0.225806452,0,3,10,0,0
9,0,2,1,0,0,0,2,0,0,0.727272727,0.0,0.272727273,1,3,1,0,0
15,0,5,1,0,0,0,3,0,0,0.740740741,0.0,0.259259259,0,3,1,0,0
10,0,3,1,0,0,0,2,0,0,0.727272727,0.0,0.272727273,0,3,1,0,0
24,0,3,0,0,0,0,1,0,0,0.84375,0.0,0.15625,0,3,1,0,0
19,0,3,1,0,0,0,2,0,0,0.860465116,0.0,0.139534884,1,3,12,0,0
34,0,2,0,0,0,0,1,2,0,0.833333333,0.0,0.166666667,0,3,1,0,0
17,0,3,1,0,0,0,2,1,0,0.846153846,0.0,0.153846154,1,4,23,0,0
28,0,3,1,0,0,0,2,0,0,0.85,0.0,0.15,0,3,1,0,0
14,0,3,0,0,0,0,1,0,0,0.772727273,0.0,0.227272727,0,3,1,0,0
13,0,3,1,0,0,0,2,0,0,0.769230769,0.0,0.230769231,1,3,1,0,0
12,0,2,2,0,0,0,3,1,0,0.724137931,0.0,0.275862069,0,3,1,0,0
12,0,2,2,0,0,0,3,1,0,0.757575758,0.0,0.242424242,0,3,1,0,0
23,0,5,1,0,0,0,3,0,0,0.8,0.0,0.2,0,3,1,0,0
13,0,6,1,0,0,0,3,0,0,0.72,0.0,0.28,0,3,1,0,0
12,0,3,0,0,0,0,1,0,0,0.761904762,0.0,0.238095238,1,3,1,0,0
9,0,3,1,0,0,0,2,0,0,0.714285714,0.0,0.285714286,0,3,1,0,0
11,0,6,2,0,0,0,4,0,0,0.75,0.0,0.25,0,4,9,0,0
12,0,3,1,0,0,0,2,0,0,0.75,0.0,0.25,0,3,1,0,0
31,0,3,1,0,1,0,3,0,1,0.864864865,0.0,0.135135135,0,3,12,19,0
17,0,2,1,0,0,0,2,0,0,0.793103448,0.0,0.206896552,0,3,1,0,0
24,0,6,0,0,0,0,2,0,0,0.8,0.0,0.2,0,4,4,0,0
23,0,3,1,0,0,0,2,0,0,0.833333333,0.0,0.166666667,1,3,1,0,0
12,0,3,1,0,0,0,2,0,0,0.75,0.0,0.25,0,3,1,0,0
16,0,3,1,0,0,0,2,0,0,0.785714286,0.0,0.214285714,0,3,1,0,0
7,0,2,1,0,0,0,2,0,0,0.684210526,0.0,0.315789474,0,3,1,0,0
15,0,3,1,0,0,0,2,2,0,0.843137255,0.0,0.156862745,1,3,24,0,0
23,0,3,0,0,0,0,1,0,0,0.838709677,0.0,0.161290323,0,3,1,0,0
9,0,3,1,0,0,0,2,0,0,0.789473684,0.0,0.210526316,1,5,17,0,0
11,0,3,1,0,0,0,2,0,0,0.739130435,0.0,0.260869565,0,3,1,0,0
10,0,3,1,0,0,0,2,0,0,0.727272727,0.0,0.272727273,0,3,1,0,0
18,0,3,0,0,0,0,1,0,0,0.814814815,0.0,0.185185185,1,3,1,0,0
20,0,6,1,2,1,0,4,0,1,0.759259259,0.037037037,0.203703704,0,3,13,9,0
26,0,3,1,0,0,0,2,0,0,0.868421053,0.0,0.131578947,1,2,0,0,0
16,0,6,1,0,0,0,3,0,0,0.75,0.0,0.25,0,3,1,0,0
16,0,3,0,0,0,0,1,0,0,0.791666667,0.0,0.208333333,0,3,1,0,0
9,0,4,1,0,0,0,2,0,0,0.75,0.0,0.25,0,2,0,0,0
10,0,3,1,0,0,0,2,0,0,0.739130435,0.0,0.260869565,1,3,1,0,0
18,0,3,1,0,0,0,2,10,0,0.854961832,0.0,0.145038168,1,6,101,0,0
28,0,3,1,0,0,0,3,1,0,0.849056604,0.0,0.150943396,0,3,14,0,0
16,0,2,1,0,0,0,2,0,0,0.785714286,0.0,0.214285714,0,3,1,0,0
18,0,3,1,0,0,0,2,2,0,0.836734694,0.0,0.163265306,1,3,19,0,0
10,0,3,1,0,0,0,2,0,0,0.761904762,0.0,0.238095238,0,2,0,0,0
18,0,3,1,0,0,0,2,0,0,0.8,0.0,0.2,0,3,1,0,0
15,0,3,0,0,0,0,1,0,0,0.818181818,0.0,0.181818182,0,2,0,0,0
18,0,3,1,0,0,0,2,4,0,0.858823529,0.0,0.141176471,1,5,55,0,0
14,0,3,1,0,0,0,2,2,0,0.824561404,0.0,0.175438596,1,5,31,0,0
25,0,3,1,0,0,0,2,0,0,0.837837838,0.0,0.162162162,0,3,1,0,0
13,0,2,0,0,0,0,1,1,0,0.714285714,0.0,0.285714286,0,3,1,0,0
7,0,2,1,2,0,0,2,0,0,0.578947368,0.105263158,0.315789474,0,3,1,0,0
20,0,3,1,0,0,0,2,1,0,0.78125,0.0,0.21875,0,3,1,0,0
17,0,3,0,0,0,0,1,0,0,0.8,0.0,0.2,0,3,1,0,0
11,0,3,0,0,0,0,1,0,0,0.75,0.0,0.25,1,3,1,0,0
18,0,3,1,25,1,4,2,6,0,0.65248227,0.177304965,0.170212766,1,5,33,77,0
7,0,3,1,0,0,0,2,0,0,0.7,0.0,0.3,1,3,1,0,0
11,0,3,1,0,0,0,2,0,0,0.75,0.0,0.25,1,3,1,0,0
26,0,3,1,0,0,0,2,0,0,0.846153846,0.0,0.153846154,1,3,1,0,0
12,0,3,1,0,0,0,2,0,0,0.76,0.0,0.24,1,3,1,0,0
16,0,2,1,0,0,0,2,0,0,0.785714286,0.0,0.214285714,0,3,1,0,0
18,0,3,1,0,0,0,2,0,0,0.8,0.0,0.2,0,3,1,0,0
8,0,3,1,0,0,0,2,0,0,0.736842105,0.0,0.263157895,0,2,0,0,0
16,0,3,1,0,0,0,3,1,0,0.8,0.0,0.2,0,3,13,0,0
12,0,6,1,0,0,0,3,0,0,0.708333333,0.0,0.291666667,0,3,1,0,0
16,0,3,1,0,0,0,2,0,0,0.793103448,0.0,0.206896552,1,3,1,0,0
7,0,3,1,0,0,0,2,0,0,0.7,0.0,0.3,1,3,1,0,0
19,0,3,0,0,0,0,1,0,0,0.821428571,0.0,0.178571429,1,3,1,0,0
19,0,3,1,0,0,0,2,1,0,0.764705882,0.0,0.235294118,0,4,4,0,0
24,0,6,1,0,0,0,3,0,0,0.805555556,0.0,0.194444444,0,3,1,0,0
28,0,3,0,0,0,0,1,0,0,0.885714286,0.0,0.114285714,0,2,0,0,0
18,0,3,0,0,0,0,1,0,0,0.807692308,0.0,0.192307692,0,3,1,0,0
24,0,3,0,0,0,0,1,0,0,0.84375,0.0,0.15625,0,3,1,0,0
26,0,3,0,0,0,0,1,0,0,0.878787879,0.0,0.121212121,0,2,0,0,0
19,0,3,1,0,0,0,2,1,0,0.774193548,0.0,0.225806452,0,3,1,0,0
30,0,3,1,0,0,0,2,0,0,0.857142857,0.0,0.142857143,0,3,1,0,0
15,0,3,1,0,0,0,2,0,0,0.785714286,0.0,0.214285714,1,3,1,0,0
23,0,3,1,0,0,0,2,0,0,0.852941176,0.0,0.147058824,0,2,0,0,0
9,0,3,1,0,0,0,2,0,0,0.714285714,0.0,0.285714286,0,3,1,0,0
19,0,3,1,0,0,0,2,0,0,0.8125,0.0,0.1875,1,3,1,0,0
18,0,3,1,1,0,0,3,2,0,0.781818182,0.018181818,0.2,0,5,26,0,0
18,0,3,1,0,0,0,2,0,0,0.8,0.0,0.2,0,3,1,0,0
13,0,3,1,0,0,0,2,0,0,0.76,0.0,0.24,0,3,1,0,0
31,0,3,0,0,0,0,1,0,0,0.871794872,0.0,0.128205128,0,3,1,0,0
10,0,6,1,0,0,0,3,0,0,0.714285714,0.0,0.285714286,0,2,0,0,0
17,0,3,1,0,0,0,2,0,0,0.8,0.0,0.2,1,3,1,0,0
27,0,3,1,0,0,0,2,0,0,0.846153846,0.0,0.153846154,0,3,1,0,0
6,0,3,2,0,0,0,3,0,0,0.782608696,0.0,0.217391304,1,6,24,0,0
18,0,6,1,0,0,0,3,2,0,0.841269841,0.0,0.158730159,1,4,33,0,0
11,0,3,1,0,0,0,2,0,0,0.739130435,0.0,0.260869565,0,3,1,0,0
26,0,3,1,0,0,0,2,0,0,0.842105263,0.0,0.157894737,0,3,1,0,0
19,0,3,1,0,0,0,2,0,0,0.806451613,0.0,0.193548387,0,3,1,0,0
20,0,3,1,0,0,0,2,0,0,0.8125,0.0,0.1875,0,3,1,0,0
17,0,3,1,0,0,0,2,0,0,0.793103448,0.0,0.206896552,0,3,1,0,0
20,0,3,1,0,0,0,2,4,0,0.855421687,0.0,0.144578313,1,5,51,0,0
23,0,6,1,0,0,0,3,0,0,0.8,0.0,0.2,0,3,1,0,0
22,0,3,0,0,0,0,1,0,0,0.866666667,0.0,0.133333333,1,2,0,0,0
14,0,3,1,0,0,0,2,0,0,0.769230769,0.0,0.230769231,0,3,1,0,0
8,0,3,1,0,0,0,2,0,0,0.714285714,0.0,0.285714286,1,3,1,0,0
10,0,3,0,0,0,0,1,0,0,0.722222222,0.0,0.277777778,0,3,1,0,0
17,0,3,1,0,0,0,2,0,0,0.787878788,0.0,0.212121212,0,4,5,0,0
20,0,3,1,0,0,0,2,0,0,0.818181818,0.0,0.181818182,1,3,1,0,0
24,0,2,1,11,1,1,3,0,0,0.705128205,0.141025641,0.153846154,0,4,19,23,0
22,0,2,1,0,0,0,2,0,0,0.810810811,0.0,0.189189189,0,4,4,0,0
15,0,3,1,0,0,0,2,0,0,0.777777778,0.0,0.222222222,0,3,1,0,0
11,0,3,1,3,0,0,3,0,0,0.6875,0.09375,0.21875,0,3,10,0,0
9,0,2,0,0,0,0,1,0,0,0.705882353,0.0,0.294117647,0,3,1,0,0
10,0,5,1,0,0,0,3,0,0,0.756756757,0.0,0.243243243,0,5,16,0,0
20,0,3,1,2,0,0,2,0,0,0.833333333,0.03030303,0.136363636,1,5,34,0,0
